Team,Att,Cmp,Cmp %,Yds/Att,Yds,TD,INT,Rate,1st,1st%,Sck,Year,Att_Rush,Rush Yds,YPC,Rush_TD,Rush 1st,Rush 1st%,Yds/Rec,Rec_TD,Rec FUM,PDef,Scrm Plys,3rd_Conv%,4th Conv%,FF,FR,W,L,T,Win pct
Vikings,534,353,66.1,7.1,3572,26,13,92.8,189,35.4,41,2014,450,1943,4.3,10,100,22.2,10.7,26,5,62,1025,0.4147465437788018,0.6428571428571429,9,6,7,9,0,0.4375
Dolphins,537,338,62.9,7.0,3557,27,14,89.7,194,36.1,39,2014,453,1937,4.3,13,99,21.9,11.1,27,2,53,1029,0.43946188340807174,0.5909090909090909,13,11,8,8,0,0.5
Raiders,538,343,63.8,7.4,3810,29,9,96.9,190,35.3,22,2014,481,1911,4.0,17,95,19.8,11.6,29,2,57,1041,0.38461538461538464,0.4444444444444444,12,5,3,13,0,0.1875
Rams,540,368,68.1,7.6,3861,18,13,91.8,189,35.0,40,2014,425,1765,4.2,12,83,19.5,11.2,18,5,63,1005,0.38497652582159625,0.0,17,12,6,10,0,0.375
Chiefs,545,318,58.3,6.4,3252,22,6,86.4,184,33.8,46,2014,433,2036,4.7,4,108,24.9,11.0,22,2,72,1024,0.36574074074074076,0.38095238095238093,13,7,9,7,0,0.5625
Jaguars,541,355,65.6,7.7,3899,24,6,99.1,200,37.0,45,2014,499,2033,4.1,15,107,21.4,11.8,24,5,46,1085,0.4279661016949153,0.4,19,14,3,13,0,0.1875
Colts,543,320,58.9,7.2,3669,27,12,88.7,175,32.2,41,2014,423,1814,4.3,14,103,24.3,12.3,27,7,74,1007,0.3333333333333333,0.23529411764705882,21,14,11,5,0,0.6875
Texans,619,363,58.6,6.7,3890,28,20,80.4,206,33.3,38,2014,420,1681,4.0,6,89,21.2,11.4,28,7,91,1077,0.3394495412844037,0.35294117647058826,17,14,9,7,0,0.5625
Titans,545,347,63.7,7.3,3773,28,12,93.6,211,38.7,39,2014,515,2195,4.3,17,119,23.1,11.5,28,2,69,1099,0.41409691629955947,0.45454545454545453,5,4,2,14,0,0.125
Packers,564,333,59.0,6.9,3623,26,18,82.0,196,34.8,41,2014,449,1919,4.3,11,116,25.8,11.7,26,2,84,1054,0.4029126213592233,0.5357142857142857,12,9,12,4,0,0.75
Lions,592,383,64.7,6.8,3706,23,20,83.0,209,35.3,42,2014,350,1109,3.2,8,59,16.9,10.4,23,4,72,984,0.3719806763285024,0.4,11,7,11,5,0,0.6875
Broncos,641,399,62.2,6.0,3607,29,18,82.4,219,34.2,41,2014,349,1276,3.7,9,60,17.2,9.7,29,11,87,1031,0.36486486486486486,0.5882352941176471,15,7,12,4,0,0.75
Cowboys,558,371,66.5,7.5,4031,22,18,88.5,195,34.9,28,2014,392,1650,4.2,18,86,21.9,11.3,22,9,67,978,0.4362745098039216,0.5,15,13,12,4,0,0.75
Browns,587,335,57.1,6.4,3592,22,21,74.1,184,31.3,31,2014,500,2265,4.5,13,126,25.2,11.3,22,3,94,1118,0.37656903765690375,0.6111111111111112,15,8,7,9,0,0.4375
Bengals,608,365,60.0,6.6,3888,18,20,75.8,197,32.4,20,2014,439,1861,4.2,16,105,23.9,11.0,18,0,94,1067,0.3674418604651163,0.5263157894736842,7,6,10,5,1,0.65625
Bears,548,366,66.8,8.1,4230,34,14,101.7,227,41.4,39,2014,421,1803,4.3,12,78,18.5,12.2,34,8,53,1008,0.4228855721393035,0.631578947368421,18,10,5,11,0,0.3125
Panthers,562,364,64.8,7.0,3645,25,14,89.5,193,34.3,40,2014,397,1792,4.5,14,91,22.9,10.8,25,8,70,999,0.4238095238095238,0.45454545454545453,22,12,7,8,1,0.46875
Bills,559,337,60.3,6.4,3292,16,19,74.5,171,30.6,54,2014,414,1703,4.1,10,89,21.5,10.7,16,5,73,1027,0.33181818181818185,0.45454545454545453,14,11,9,7,0,0.5625
Ravens,595,382,64.2,7.3,3979,22,11,90.6,205,34.5,49,2014,390,1412,3.6,8,75,19.2,11.4,22,6,73,1034,0.40271493212669685,0.35714285714285715,16,11,10,6,0,0.625
Falcons,566,359,63.4,8.2,4478,20,16,88.9,224,39.6,22,2014,450,1894,4.2,21,108,24.0,12.9,20,5,65,1038,0.46798029556650245,0.5,13,12,6,10,0,0.375
Redskins,566,354,62.5,7.8,4128,30,11,96.1,202,35.7,38,2015,406,1962,4.8,10,103,25.4,12.4,30,10,60,1010,0.37681159420289856,0.55,22,15,9,7,0,0.5625
Buccaneers,540,378,70.0,7.5,3840,31,11,102.5,208,38.5,38,2015,466,1606,3.4,12,104,22.3,10.8,31,7,66,1044,0.4597156398104265,0.6666666666666666,19,12,6,10,0,0.375
Seahawks,548,333,60.8,6.6,3364,14,14,78.1,175,31.9,37,2015,362,1304,3.6,10,71,19.6,10.9,14,3,75,947,0.3435897435897436,0.14285714285714285,18,8,10,6,0,0.625
49ers,549,375,68.3,8.0,4179,21,9,98.1,199,36.2,28,2015,504,2020,4.0,20,128,25.4,11.7,21,3,58,1081,0.3904761904761905,0.5454545454545454,5,3,5,11,0,0.3125
Chargers,510,328,64.3,7.9,3786,22,11,93.8,170,33.3,32,2015,417,2005,4.8,17,101,24.2,12.2,22,1,61,959,0.37948717948717947,0.875,11,9,4,12,0,0.25
Steelers,625,402,64.3,7.5,4350,29,17,90.9,231,37.0,48,2015,382,1459,3.8,6,71,18.6,11.6,29,6,78,1055,0.4,0.2916666666666667,16,13,10,6,0,0.625
Cardinals,573,343,59.9,6.9,3687,24,19,80.9,177,30.9,36,2015,373,1460,3.9,9,79,21.2,11.5,24,4,69,982,0.35714285714285715,0.47058823529411764,22,14,13,3,0,0.8125
Eagles,633,394,62.2,7.1,4273,36,15,92.8,239,37.8,37,2015,478,2153,4.5,10,100,20.9,11.5,36,7,79,1148,0.42857142857142855,0.6666666666666666,18,11,7,9,0,0.4375
Jets,601,343,57.1,6.7,3763,25,18,79.0,185,30.8,39,2015,373,1335,3.6,4,62,16.6,11.8,25,0,74,1013,0.33189655172413796,0.5652173913043478,15,12,10,6,0,0.625
Giants,638,423,66.3,7.7,4783,31,15,95.9,236,37.0,23,2015,444,1942,4.4,15,104,23.4,11.6,31,8,82,1105,0.46956521739130436,0.5714285714285714,18,12,6,10,0,0.375
Saints,544,372,68.4,8.7,4544,45,9,116.2,223,41.0,31,2015,421,2071,4.9,12,103,24.5,12.8,45,2,68,996,0.4034090909090909,0.7692307692307693,18,13,7,9,0,0.4375
Patriots,596,361,60.6,7.1,3851,24,12,87.0,204,34.2,49,2015,397,1580,4.0,8,77,19.4,11.7,24,6,84,1042,0.37333333333333335,0.4444444444444444,22,9,12,4,0,0.75
Vikings,561,359,64.0,7.2,3759,24,13,90.0,189,33.7,43,2015,411,1748,4.3,7,94,22.9,11.3,24,2,64,1015,0.3446601941747573,0.5,11,9,11,5,0,0.6875
Dolphins,542,350,64.6,7.8,4000,31,13,97.4,203,37.5,31,2015,502,2019,4.0,13,112,22.3,12.1,31,1,69,1075,0.4343891402714932,0.3333333333333333,8,3,6,10,0,0.375
Raiders,641,404,63.0,6.8,4140,25,14,86.8,206,32.1,38,2015,406,1678,4.1,12,94,23.2,10.8,25,8,89,1085,0.375,0.5294117647058824,14,11,7,9,0,0.4375
Rams,597,399,66.8,7.2,4065,21,13,90.4,192,32.2,41,2015,453,1820,4.0,7,98,21.6,10.8,21,9,69,1091,0.3466666666666667,0.26666666666666666,20,13,7,9,0,0.4375
Chiefs,607,349,57.5,6.6,3698,25,22,76.0,193,31.8,47,2015,383,1571,4.1,7,86,22.5,11.4,25,0,90,1037,0.3317972350230415,0.48148148148148145,13,7,11,5,0,0.6875
Jaguars,602,390,64.8,7.5,4291,29,9,97.2,222,36.9,36,2015,464,1709,3.7,15,102,22.0,11.6,29,2,71,1102,0.46255506607929514,0.5,14,9,5,11,0,0.3125
Colts,585,354,60.5,7.5,4114,29,17,88.0,210,35.9,35,2015,452,1952,4.3,14,89,19.7,12.3,29,3,74,1072,0.3920704845814978,0.7142857142857143,13,8,8,8,0,0.5
Texans,553,326,59.0,6.6,3366,24,14,82.8,173,31.3,45,2015,388,1597,4.1,10,79,20.4,11.3,24,2,90,986,0.2850467289719626,0.5833333333333334,12,11,9,7,0,0.5625
Titans,502,319,63.5,7.9,3678,34,11,101.3,192,38.2,39,2015,462,1797,3.9,11,101,21.9,12.4,34,0,56,1003,0.42592592592592593,0.3333333333333333,11,8,3,13,0,0.1875
Packers,551,321,58.3,7.1,3642,20,16,80.1,183,33.2,43,2015,420,1905,4.5,13,96,22.9,12.1,20,3,70,1014,0.35909090909090907,0.47619047619047616,12,6,10,6,0,0.625
Lions,528,360,68.2,7.7,3786,27,9,100.9,191,36.2,43,2015,428,1808,4.2,18,96,22.4,11.3,27,5,57,999,0.41,0.625,17,9,7,9,0,0.4375
Broncos,573,344,60.0,6.2,3193,19,14,78.8,162,28.3,52,2015,408,1337,3.3,10,81,19.9,10.3,19,10,82,1033,0.3524229074889868,0.35714285714285715,22,13,12,4,0,0.75
Cowboys,506,330,65.2,7.6,3632,19,8,94.2,172,34.0,31,2015,461,1934,4.2,16,113,24.5,11.7,19,3,53,998,0.3894230769230769,0.5,6,3,4,12,0,0.25
Browns,511,322,63.0,8.2,4012,34,11,101.8,186,36.4,29,2015,458,2055,4.5,11,104,22.7,12.9,34,5,53,998,0.39901477832512317,0.6666666666666666,14,10,3,13,0,0.1875
Bengals,646,415,64.2,6.6,3976,18,21,78.9,202,31.3,42,2015,344,1477,4.3,8,74,21.5,10.3,18,3,83,1032,0.3944954128440367,0.45,10,7,12,4,0,0.75
Bears,512,322,62.9,7.5,3593,31,8,99.3,182,35.5,35,2015,433,1934,4.5,9,103,23.8,11.9,31,3,53,980,0.4427860696517413,0.4166666666666667,6,9,6,10,0,0.375
Panthers,650,390,60.0,6.2,3752,21,24,73.5,198,30.5,44,2015,364,1415,3.9,11,74,20.3,10.4,21,7,82,1058,0.3788546255506608,0.5769230769230769,22,15,15,1,0,0.9375
Bills,602,347,57.6,6.8,3972,30,17,83.3,197,32.7,21,2015,394,1730,4.4,10,87,22.1,11.8,30,1,88,1017,0.40476190476190477,0.23076923076923078,9,8,8,8,0,0.5
Ravens,545,350,64.2,7.3,3737,30,6,99.6,189,34.7,37,2015,418,1661,4.0,10,80,19.1,11.3,30,3,65,1000,0.39814814814814814,0.4444444444444444,8,8,5,11,0,0.3125
Falcons,561,370,66.0,7.1,3882,19,15,86.9,197,35.1,19,2015,416,1680,4.0,20,107,25.7,10.8,19,4,61,996,0.4293193717277487,0.3333333333333333,12,8,8,8,0,0.5
Redskins,589,387,65.7,7.4,4130,22,13,91.1,225,38.2,38,2016,423,1916,4.5,19,109,25.8,11.3,22,2,74,1050,0.46634615384615385,0.5625,17,7,8,7,1,0.53125
Buccaneers,548,347,63.3,7.7,4012,24,17,88.8,203,37.0,38,2016,427,1875,4.4,15,102,23.9,12.2,24,7,81,1013,0.3435897435897436,0.8,16,12,9,7,0,0.5625
Seahawks,537,331,61.6,7.2,3612,16,11,85.0,180,33.5,42,2016,441,1487,3.4,16,94,21.3,11.7,16,2,69,1020,0.3867924528301887,0.3,16,8,10,5,1,0.65625
49ers,521,322,61.8,7.7,3848,30,10,96.9,187,35.9,33,2016,548,2654,4.8,25,140,25.5,12.5,30,3,70,1102,0.45132743362831856,0.5714285714285714,15,10,2,14,0,0.125
Chargers,580,364,62.8,7.3,3987,21,18,83.8,204,35.2,35,2016,410,1567,3.8,20,98,23.9,11.6,21,3,83,1025,0.39903846153846156,0.6875,14,10,5,11,0,0.3125
Steelers,590,381,64.6,7.0,3882,20,13,87.3,184,31.2,38,2016,369,1600,4.3,15,95,25.7,10.9,20,4,79,997,0.411214953271028,0.5238095238095238,16,10,11,5,0,0.6875
Cardinals,547,344,62.9,6.8,3365,21,14,85.1,175,32.0,48,2016,424,1518,3.6,16,90,21.2,10.9,21,2,66,1019,0.3881278538812785,0.4666666666666667,21,14,7,8,1,0.46875
Eagles,553,333,60.2,7.3,3832,25,16,85.7,177,32.0,34,2016,391,1652,4.2,10,89,22.8,12.1,25,4,73,978,0.4,0.4444444444444444,15,10,7,9,0,0.4375
Jets,545,347,63.7,7.5,3898,30,8,98.5,203,37.2,27,2016,428,1581,3.7,11,86,20.1,11.7,30,2,51,1000,0.4,0.2,14,4,5,11,0,0.3125
Giants,630,369,58.6,6.8,4018,15,17,75.8,191,30.3,35,2016,397,1417,3.6,10,82,20.7,11.5,15,5,97,1062,0.35294117647058826,0.5,15,8,11,5,0,0.6875
Saints,582,378,64.9,7.9,4380,27,9,98.1,230,39.5,30,2016,396,1626,4.1,19,91,23.0,12.2,27,7,67,1008,0.4329896907216495,0.4,11,12,7,9,0,0.4375
Patriots,596,368,61.7,6.8,3806,21,13,84.4,190,31.9,34,2016,368,1417,3.9,6,81,22.0,11.0,21,4,71,998,0.36893203883495146,0.3888888888888889,16,10,14,2,0,0.875
Vikings,548,332,60.6,6.6,3327,22,14,83.0,186,33.9,41,2016,404,1711,4.2,9,87,21.5,11.0,22,2,58,993,0.3883495145631068,0.21428571428571427,13,13,8,8,0,0.5
Dolphins,591,368,62.3,6.9,3875,30,16,88.5,199,33.7,33,2016,464,2247,4.8,12,109,23.5,11.1,30,6,73,1088,0.3615023474178404,0.5625,16,9,10,6,0,0.625
Raiders,541,328,60.6,7.9,4120,27,16,89.8,188,34.8,25,2016,421,1881,4.5,18,94,22.3,13.0,27,5,70,987,0.3939393939393939,0.26666666666666666,20,14,12,4,0,0.75
Rams,582,378,64.9,6.7,3732,32,10,95.5,194,33.3,31,2016,424,1660,3.9,12,91,21.5,10.4,32,5,72,1037,0.37272727272727274,0.8571428571428571,12,8,4,12,0,0.25
Chiefs,598,350,58.5,6.9,3958,23,18,79.8,209,34.9,28,2016,437,1938,4.4,10,102,23.3,11.8,23,6,100,1063,0.43243243243243246,0.5,16,15,12,4,0,0.75
Jaguars,551,345,62.6,6.6,3444,20,7,88.5,174,31.6,33,2016,446,1703,3.8,17,93,20.9,10.5,20,1,53,1030,0.3705357142857143,0.46153846153846156,10,6,3,13,0,0.1875
Colts,582,378,64.9,7.6,4200,27,8,97.5,225,38.7,33,2016,409,1926,4.7,12,93,22.7,11.7,27,6,60,1024,0.41450777202072536,0.375,15,9,8,8,0,0.5
Texans,522,319,61.1,6.6,3226,20,11,84.3,157,30.1,31,2016,397,1595,4.0,13,87,21.9,10.7,20,2,68,950,0.38497652582159625,0.23076923076923078,7,6,9,7,0,0.5625
Titans,635,388,61.1,7.2,4307,25,12,88.3,227,35.7,40,2016,356,1413,4.0,10,70,19.7,11.8,25,1,75,1031,0.36666666666666664,0.5454545454545454,4,6,9,7,0,0.5625
Packers,571,370,64.8,8.1,4308,32,17,95.9,227,39.8,40,2016,376,1515,4.0,11,80,21.3,12.4,32,3,85,987,0.4120603015075377,0.6666666666666666,9,8,10,6,0,0.625
Lions,549,399,72.7,7.5,3975,33,10,106.5,206,37.5,26,2016,389,1701,4.4,8,99,25.4,10.4,33,1,62,964,0.45454545454545453,0.375,8,4,9,7,0,0.5625
Broncos,552,306,55.4,5.8,2972,13,14,69.7,169,30.6,42,2016,482,2085,4.3,15,101,21.0,10.5,13,5,79,1076,0.3644067796610169,0.375,16,13,9,7,0,0.5625
Cowboys,633,425,67.1,6.9,4167,25,9,94.1,226,35.7,36,2016,340,1336,3.9,9,79,23.2,10.3,25,6,64,1009,0.39086294416243655,0.6428571428571429,18,11,13,3,0,0.8125
Browns,543,347,63.9,7.7,3996,36,10,101.8,220,40.5,26,2016,498,2283,4.6,18,121,24.3,12.0,36,1,67,1067,0.45145631067961167,0.75,6,3,1,15,0,0.0625
Bengals,593,374,63.1,6.7,3800,22,17,83.1,196,33.1,33,2016,412,1812,4.4,12,95,23.1,10.7,22,3,80,1038,0.39631336405529954,0.47368421052631576,6,3,6,9,1,0.40625
Bears,530,342,64.5,7.2,3598,22,8,93.5,188,35.5,37,2016,445,1950,4.4,18,99,22.2,11.2,22,3,68,1012,0.40476190476190477,0.7142857142857143,11,3,3,13,0,0.1875
Panthers,612,409,66.8,7.5,4291,27,17,92.0,223,36.4,47,2016,376,1465,3.9,11,90,23.9,11.2,27,4,68,1035,0.3791469194312796,0.6923076923076923,18,10,6,10,0,0.375
Bills,511,306,59.9,7.5,3582,19,12,85.9,183,35.8,39,2016,468,2130,4.6,21,122,26.1,12.5,19,2,73,1018,0.4,0.2857142857142857,11,6,7,9,0,0.4375
Ravens,578,369,63.8,6.8,3724,28,18,86.9,190,32.9,31,2016,384,1430,3.7,10,74,19.3,10.7,28,1,66,993,0.35046728971962615,0.6875,14,10,8,8,0,0.5
Falcons,655,422,64.4,6.9,4267,31,12,92.5,232,35.4,34,2016,370,1672,4.5,15,95,25.7,10.7,31,6,87,1059,0.41784037558685444,0.72,17,10,11,5,0,0.6875
Redskins,531,306,57.6,7.0,3420,23,16,81.0,171,32.2,42,2017,472,2146,4.5,13,105,22.2,12.1,23,2,87,1045,0.3672566371681416,0.6,12,7,7,9,0,0.4375
Buccaneers,549,371,67.6,7.8,4169,22,13,94.6,202,36.8,22,2017,440,1880,4.3,17,102,23.2,11.6,22,5,55,1011,0.48148148148148145,0.2222222222222222,18,13,5,11,0,0.3125
Seahawks,554,325,58.7,6.5,3347,19,14,79.1,181,32.7,39,2017,452,1824,4.0,14,90,19.9,11.1,19,1,77,1045,0.38288288288288286,0.4666666666666667,13,9,9,7,0,0.5625
49ers,544,344,63.2,7.2,3764,27,10,93.9,198,36.4,30,2017,491,1861,3.8,13,108,22.0,11.5,27,5,56,1065,0.4298642533936652,0.8333333333333334,17,10,6,10,0,0.375
Chargers,524,329,62.8,6.5,3156,17,18,78.1,153,29.2,43,2017,430,2098,4.9,11,99,23.0,10.4,17,3,75,997,0.3891402714932127,0.3,13,9,9,7,0,0.5625
Steelers,499,297,59.5,7.2,3217,20,16,81.8,157,31.5,56,2017,385,1693,4.4,14,89,23.1,12.2,20,5,76,940,0.36180904522613067,0.3157894736842105,12,6,13,3,0,0.8125
Cardinals,564,343,60.8,6.7,3541,24,15,83.9,187,33.2,37,2017,406,1434,3.5,12,68,16.7,11.1,24,3,72,1007,0.35714285714285715,0.4375,17,6,8,8,0,0.5
Eagles,601,363,60.4,6.5,3637,24,19,79.5,177,29.5,38,2017,337,1267,3.8,7,62,18.4,10.7,24,3,87,976,0.32195121951219513,0.2222222222222222,14,11,13,3,0,0.8125
Jets,558,329,59.0,7.0,3749,30,11,90.1,191,34.2,28,2017,466,1887,4.0,13,88,18.9,11.9,30,5,61,1052,0.37104072398190047,0.45454545454545453,9,9,5,11,0,0.3125
Giants,561,347,61.9,7.5,4038,32,13,94.2,189,33.7,27,2017,464,1933,4.2,10,101,21.8,12.1,32,4,70,1052,0.3963963963963964,0.29411764705882354,12,6,3,13,0,0.1875
Saints,554,329,59.4,7.0,3597,22,20,79.0,172,31.0,42,2017,406,1787,4.4,11,92,22.7,11.8,22,4,99,1002,0.41037735849056606,0.3333333333333333,17,5,11,5,0,0.6875
Patriots,590,367,62.2,7.3,4020,24,12,89.5,204,34.6,42,2017,390,1836,4.7,6,98,25.1,11.8,24,4,65,1022,0.3942307692307692,0.43478260869565216,9,5,13,3,0,0.8125
Vikings,555,324,58.4,6.0,3078,13,14,73.0,168,30.3,37,2017,364,1337,3.7,10,59,16.2,10.3,13,1,69,956,0.2524752475247525,0.391304347826087,8,5,13,3,0,0.8125
Dolphins,528,339,64.2,7.2,3603,26,9,94.8,190,36.0,30,2017,431,1768,4.1,14,88,20.4,11.2,26,1,53,989,0.3694581280788177,0.25,9,6,6,10,0,0.375
Raiders,530,361,68.1,7.6,3858,24,5,101.8,187,35.3,31,2017,433,1743,4.0,11,93,21.5,11.2,24,2,55,994,0.40930232558139534,0.7,12,9,6,10,0,0.375
Rams,555,324,58.4,6.8,3475,21,18,78.4,181,32.6,48,2017,417,1957,4.7,15,86,20.6,11.7,21,3,94,1020,0.3788546255506608,0.6,17,10,11,5,0,0.6875
Chiefs,570,325,57.0,7.2,3952,23,16,81.5,204,35.8,31,2017,443,1890,4.3,15,112,25.3,12.7,23,6,85,1044,0.40096618357487923,0.5294117647058824,12,10,10,6,0,0.625
Jaguars,509,289,56.8,6.0,2718,17,21,68.5,143,28.1,55,2017,429,1860,4.3,9,91,21.2,10.6,17,1,77,993,0.33636363636363636,0.46153846153846156,17,12,10,6,0,0.625
Colts,513,320,62.4,8.0,3946,23,13,91.9,192,37.4,25,2017,488,1927,3.9,15,99,20.3,12.9,23,4,68,1026,0.4470046082949309,0.5,11,7,4,12,0,0.25
Texans,501,321,64.1,8.0,3799,30,11,99.5,176,35.1,32,2017,440,1747,4.0,14,88,20.0,12.5,30,2,57,973,0.35323383084577115,0.625,13,5,4,12,0,0.25
Titans,605,369,61.0,6.8,3828,27,12,87.8,231,38.2,43,2017,398,1420,3.6,5,68,17.1,11.1,27,5,71,1046,0.3644859813084112,0.625,11,9,9,7,0,0.5625
Packers,513,348,67.8,7.9,3789,30,11,102.0,211,41.1,37,2017,464,1793,3.9,10,95,20.5,11.6,30,3,62,1014,0.42788461538461536,0.8,10,10,7,9,0,0.4375
Lions,570,366,64.2,7.2,3892,21,19,84.1,205,36.0,35,2017,432,1800,4.2,18,110,25.5,11.3,21,5,77,1037,0.38144329896907214,0.5333333333333333,16,13,9,7,0,0.5625
Broncos,491,294,59.9,6.9,3210,29,10,91.9,166,33.8,33,2017,428,1430,3.3,9,68,15.9,11.5,29,3,62,952,0.3157894736842105,0.3333333333333333,8,7,5,11,0,0.3125
Cowboys,559,371,66.4,6.7,3425,28,10,94.6,181,32.4,38,2017,403,1664,4.1,7,96,23.8,10.1,28,3,60,1000,0.42857142857142855,0.3076923076923077,20,10,9,7,0,0.5625
Browns,525,360,68.6,7.4,3684,28,7,102.3,189,36.0,34,2017,467,1566,3.4,14,95,20.3,10.8,28,7,70,1026,0.40625,0.5,14,6,0,16,0,0.0
Bengals,561,336,59.9,6.5,3379,20,11,82.9,173,30.8,41,2017,489,2046,4.2,13,111,22.7,10.9,20,1,72,1091,0.4066390041493776,0.47368421052631576,4,2,7,9,0,0.4375
Bears,529,343,64.8,6.9,3376,18,8,89.9,180,34.0,42,2017,432,1730,4.0,10,85,19.7,10.7,18,4,65,1003,0.3926940639269406,0.5454545454545454,14,14,5,11,0,0.3125
Panthers,550,351,63.8,7.2,3665,25,10,92.9,187,34.0,50,2017,353,1409,4.0,7,69,19.5,11.3,25,4,54,953,0.3786407766990291,0.35,15,11,11,5,0,0.6875
Bills,573,370,64.6,6.7,3688,14,18,78.9,199,34.7,27,2017,466,1994,4.3,22,121,26.0,10.4,14,7,81,1066,0.38317757009345793,0.55,16,7,9,7,0,0.5625
Ravens,569,333,58.5,6.5,3421,18,22,72.4,179,31.5,41,2017,435,1780,4.1,12,87,20.0,11.1,18,4,80,1045,0.36936936936936937,0.375,16,12,9,7,0,0.5625
Falcons,553,362,65.5,6.7,3429,22,8,91.9,197,35.6,39,2017,402,1665,4.1,9,97,24.1,10.3,22,0,65,994,0.3826530612244898,0.6842105263157895,12,8,10,6,0,0.625
Redskins,537,362,67.4,7.6,3794,27,15,95.1,197,36.7,46,2018,413,1860,4.5,12,109,26.4,11.3,27,9,56,996,0.4387755102040816,0.38461538461538464,19,11,7,9,0,0.4375
Buccaneers,534,387,72.5,8.2,4151,34,9,110.9,209,39.1,38,2018,426,1983,4.7,19,122,28.6,11.3,34,4,54,998,0.40331491712707185,0.5,12,8,5,11,0,0.3125
Seahawks,546,355,65.0,7.5,3842,26,12,94.3,201,36.8,43,2018,366,1811,4.9,9,91,24.9,11.6,26,5,60,955,0.34972677595628415,0.46153846153846156,18,14,10,6,0,0.625
49ers,542,344,63.5,7.3,3732,35,2,105.4,195,36.0,37,2018,444,1814,4.1,13,104,23.4,11.5,35,4,37,1023,0.4027777777777778,0.5882352941176471,11,5,4,12,0,0.25
Chargers,548,351,64.1,7.1,3646,23,13,89.1,178,32.5,38,2018,395,1693,4.3,11,101,25.6,11.1,23,3,72,981,0.3910891089108911,0.55,7,7,12,4,0,0.75
Steelers,566,362,64.0,7.1,3697,27,8,95.2,200,35.3,52,2018,369,1538,4.2,13,84,22.8,11.2,27,2,67,987,0.36548223350253806,0.5384615384615384,13,7,9,6,1,0.59375
Cardinals,506,342,67.6,7.1,3262,21,7,96.1,186,36.8,49,2018,510,2479,4.9,25,139,27.3,10.5,21,5,51,1065,0.3804878048780488,0.6153846153846154,13,9,3,13,0,0.1875
Eagles,626,417,66.6,7.4,4308,22,10,93.4,215,34.3,44,2018,332,1551,4.7,14,71,21.4,11.1,22,3,65,1002,0.35323383084577115,0.5789473684210527,12,7,9,7,0,0.5625
Jets,582,367,63.1,7.5,4065,29,13,93.1,201,34.5,39,2018,440,2021,4.6,16,104,23.6,11.9,29,3,72,1061,0.3380281690140845,0.6428571428571429,13,7,4,12,0,0.25
Giants,560,362,64.6,7.6,4044,24,16,89.8,205,36.6,30,2018,444,1898,4.3,18,103,23.2,11.7,24,4,73,1034,0.4223300970873786,0.8235294117647058,11,5,5,11,0,0.3125
Saints,573,384,67.0,8.1,4302,30,12,100.3,224,39.1,49,2018,356,1283,3.6,12,72,20.2,12.0,30,9,67,978,0.4126984126984127,0.4827586206896552,19,12,13,3,0,0.8125
Patriots,605,370,61.2,6.9,3943,29,18,85.4,208,34.4,30,2018,367,1803,4.9,7,93,25.3,11.3,29,5,64,1002,0.38578680203045684,0.375,14,10,11,5,0,0.6875
Vikings,503,315,62.6,7.0,3140,15,12,83.3,160,31.8,50,2018,440,1815,4.1,13,107,24.3,11.1,15,1,62,993,0.30526315789473685,0.47368421052631576,8,8,8,7,1,0.53125
Dolphins,508,335,65.9,8.2,3932,31,21,94.1,195,38.4,31,2018,485,2325,4.8,17,116,23.9,12.4,31,7,58,1024,0.42857142857142855,0.4,11,7,7,9,0,0.4375
Raiders,480,299,62.3,8.2,3853,36,14,101.0,178,37.1,13,2018,480,2249,4.7,16,108,22.5,13.2,36,1,67,973,0.4626865671641791,0.6666666666666666,5,3,4,12,0,0.25
Rams,533,347,65.1,7.7,3780,31,18,93.8,185,34.7,41,2018,386,1957,5.1,12,101,26.2,11.8,31,2,65,960,0.3723404255319149,0.6,13,12,13,3,0,0.8125
Chiefs,632,406,64.2,7.5,4374,30,15,92.7,247,39.1,52,2018,425,2114,5.0,19,129,30.4,11.6,30,3,64,1109,0.41450777202072536,0.6666666666666666,23,12,12,4,0,0.75
Jaguars,499,312,62.5,6.7,3113,17,11,84.4,162,32.5,37,2018,434,1870,4.3,16,89,20.5,10.8,17,0,49,970,0.37735849056603776,0.25,7,6,5,11,0,0.3125
Colts,542,384,70.8,7.4,3805,21,15,93.5,203,37.5,38,2018,415,1626,3.9,12,87,21.0,10.5,21,7,60,995,0.41,0.4666666666666667,15,11,10,6,0,0.625
Texans,594,385,64.8,7.5,4167,28,15,92.7,200,33.7,43,2018,385,1323,3.4,8,76,19.7,11.6,28,6,85,1022,0.4008810572687225,0.6,20,14,11,5,0,0.6875
Titans,533,337,63.2,7.0,3471,21,11,88.4,182,34.1,39,2018,429,1863,4.3,9,98,22.8,11.0,21,4,63,1001,0.36585365853658536,0.55,12,6,9,7,0,0.5625
Packers,527,336,63.8,7.7,3752,30,7,100.9,199,37.8,44,2018,446,1918,4.3,15,100,22.4,12.1,30,3,59,1017,0.37264150943396224,0.6666666666666666,10,8,6,9,1,0.40625
Lions,496,323,65.1,7.9,3599,29,7,102.7,191,38.5,43,2018,403,1761,4.4,11,88,21.8,12.1,29,2,47,942,0.3709677419354839,0.5294117647058824,10,7,6,10,0,0.375
